student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
565932,20.7,79.1,3.2,100.0,A
536878,14.6,81.0,8.2,64.6,C
954795,4.4,72.3,6.3,70.3,B
180317,5.2,80.3,9.0,44.8,D
328817,23.0,81.0,5.9,100.0,A
967938,8.0,85.5,5.7,76.0,B
646326,14.0,88.6,5.2,81.0,B
267612,7.1,67.1,5.5,79.7,B
181921,15.7,72.6,7.3,100.0,A
533517,17.7,75.7,9.0,84.9,B
427135,17.1,93.2,3.8,88.9,A
350594,24.6,90.4,5.5,100.0,A
919287,17.1,86.1,7.9,99.0,A
644120,11.0,76.2,3.8,62.1,C
460181,8.7,96.0,2.6,72.5,B
625402,10.0,83.6,6.3,67.6,C
210151,33.6,78.2,4.8,100.0,A
170936,7.7,84.5,5.9,68.2,C
425535,14.3,85.9,5.4,94.4,A
249658,17.8,87.0,8.1,80.7,B
655218,13.1,83.1,4.9,64.8,C
442414,11.9,97.2,10.0,80.5,B
134987,17.0,100.0,6.7,95.3,A
850661,8.8,91.3,8.4,62.6,C
448640,30.6,81.0,7.5,100.0,A
213674,21.7,83.4,5.2,100.0,A
765787,4.0,97.5,6.6,58.9,C
899699,12.9,94.7,4.2,99.3,A
945881,23.7,80.1,7.6,94.4,A
274778,12.7,92.8,5.0,71.6,B
990636,11.5,83.1,4.2,86.8,A
412386,10.1,66.5,8.7,69.8,C
190337,23.7,97.5,5.7,100.0,A
92341,12.6,87.5,6.9,89.5,A
383653,13.7,93.0,3.2,79.9,B
682329,17.3,86.2,3.5,98.3,A
277564,7.3,85.7,7.7,75.1,B
736575,23.2,92.7,10.0,100.0,A
546945,17.4,82.8,3.9,100.0,A
484990,15.4,80.4,8.9,77.4,B
195414,16.3,100.0,10.0,80.4,B
440980,9.6,100.0,8.4,91.6,A
309215,13.5,72.8,6.5,83.4,B
149026,18.4,86.8,9.2,94.7,A
770950,20.7,78.6,5.2,95.5,A
606526,9.6,83.4,8.0,74.6,B
486974,2.8,82.0,6.9,55.5,C
290883,17.5,79.2,7.7,89.8,A
367427,18.2,83.6,5.1,100.0,A
267606,14.4,67.3,5.6,74.1,B
966904,17.6,78.6,4.7,100.0,A
89973,13.1,88.9,4.4,82.7,B
637813,4.8,86.3,6.9,79.9,B
645666,13.4,84.4,5.8,93.7,A
127175,11.3,97.4,6.2,79.1,B
22539,18.5,80.8,5.5,90.7,A
164305,15.1,68.7,8.4,90.1,A
179233,20.9,89.2,9.2,100.0,A
811508,9.5,79.9,7.9,82.7,B
333159,23.2,99.0,7.6,100.0,A
437004,12.3,91.0,8.9,73.5,B
899605,21.7,94.3,4.5,100.0,A
68545,7.6,83.0,2.4,76.4,B
181742,12.1,91.4,7.2,82.4,B
160920,26.2,68.8,8.7,100.0,A
977221,11.6,94.9,6.3,77.4,B
871294,20.9,83.7,6.8,100.0,A
910168,14.1,72.1,5.0,74.5,B
245165,21.3,100.0,7.1,100.0,A
312924,20.7,97.1,3.5,93.7,A
803149,18.9,83.6,4.4,89.2,A
412874,12.1,79.7,4.4,76.4,B
341794,21.0,91.3,7.3,100.0,A
890907,0.0,72.4,4.9,50.7,D
516193,9.8,87.9,9.7,74.7,B
14608,8.5,81.5,4.3,64.4,C
48269,5.8,100.0,4.7,67.3,C
434643,22.1,93.2,5.3,80.4,B
812140,18.6,91.6,4.5,98.3,A
142692,16.2,81.5,8.6,72.5,B
258263,10.3,84.7,4.1,85.4,A
745975,7.1,75.9,1.8,62.3,C
563260,11.6,73.6,4.9,77.7,B
243210,11.2,65.6,7.9,77.3,B
563678,6.0,96.2,5.7,64.4,C
180874,4.0,100.0,9.5,57.1,C
977525,5.2,82.8,4.0,73.2,B
975397,11.4,80.3,5.5,77.8,B
942795,3.6,71.8,3.3,53.5,D
128925,18.2,69.2,6.3,96.1,A
66979,0.5,94.4,5.6,46.7,D
892637,11.3,80.1,3.7,74.1,B
324513,5.9,90.9,6.2,74.8,B
268681,13.3,74.4,6.7,100.0,A
296243,7.7,71.9,6.0,72.3,B
249860,22.9,86.5,4.0,87.8,A
889823,6.2,78.4,5.9,74.9,B
142472,14.5,68.1,6.8,79.3,B
798728,27.3,65.7,5.4,100.0,A
290027,13.2,76.9,7.1,80.6,B
73223,15.1,81.0,4.6,88.9,A
971950,13.2,77.8,7.0,78.5,B
456863,2.2,73.7,5.5,64.0,C
961101,13.4,84.5,7.1,68.2,C
234842,20.5,77.4,10.0,94.6,A
115359,4.1,82.8,5.4,59.1,C
903341,4.2,75.0,2.4,77.4,B
227472,17.5,94.1,7.8,94.0,A
220831,15.2,74.0,9.2,78.7,B
124733,14.1,81.7,10.0,88.3,A
147724,13.4,82.9,6.4,94.7,A
335053,20.4,100.0,6.9,85.0,B
764541,22.2,85.6,5.4,100.0,A
130998,14.2,83.9,8.6,92.7,A
416731,4.8,97.7,5.2,78.5,B
723048,24.5,86.8,5.2,100.0,A
786836,16.3,85.6,6.0,90.6,A
314200,17.0,81.7,8.2,88.1,A
305101,13.7,68.1,4.6,76.8,B
564600,26.9,97.2,5.1,100.0,A
406419,12.5,72.5,7.0,87.0,A
892978,16.8,88.0,7.2,83.9,B
577956,10.2,82.7,3.5,67.1,C
221912,8.2,86.2,3.2,61.4,C
601062,0.0,100.0,6.6,44.4,D
436002,15.0,92.0,8.2,99.1,A
538169,23.8,90.6,1.8,100.0,A
857070,35.4,76.1,8.5,100.0,A
153622,20.0,94.1,8.3,100.0,A
390968,20.8,100.0,4.6,100.0,A
465741,11.8,78.8,5.5,100.0,A
119834,16.2,80.8,5.2,94.8,A
672108,12.3,75.0,5.1,79.8,B
827423,14.6,80.8,5.8,93.0,A
180104,11.8,81.7,8.9,74.7,B
550112,17.0,82.8,4.7,87.4,A
719679,16.5,98.2,4.5,78.1,B
353693,8.9,72.6,5.4,72.1,B
326643,9.7,94.6,6.7,87.7,A
452145,15.6,84.0,5.6,100.0,A
123436,17.5,83.6,4.7,95.1,A
208436,15.4,98.2,6.9,78.0,B
889828,1.7,90.1,2.9,56.1,C
360785,12.3,93.5,1.7,69.5,C
899936,11.3,86.9,4.7,83.4,B
560544,17.2,95.0,7.1,92.5,A
635971,21.8,71.6,8.1,97.4,A
373347,24.4,85.4,6.7,100.0,A
429790,18.2,73.2,6.1,100.0,A
664979,16.4,84.3,7.5,99.4,A
434998,17.0,77.3,7.6,80.3,B
924111,13.2,92.0,6.1,80.2,B
795172,23.6,95.6,5.1,94.3,A
69292,21.6,92.8,4.0,100.0,A
673814,19.0,82.1,6.5,100.0,A
772844,23.9,88.3,6.5,100.0,A
459639,23.8,71.9,5.6,100.0,A
303238,18.9,80.3,7.8,100.0,A
365621,17.7,83.5,6.6,98.9,A
581307,14.8,94.8,9.7,76.5,B
48308,19.9,56.9,1.7,97.6,A
359449,10.7,60.2,4.5,64.8,C
183940,13.1,99.0,5.4,86.1,A
791758,30.4,91.5,6.4,100.0,A
266395,28.6,74.1,9.1,100.0,A
230831,19.0,77.3,8.4,92.6,A
649731,13.8,83.5,5.5,80.2,B
514070,15.8,100.0,5.6,92.5,A
902221,23.6,84.2,8.1,100.0,A
903094,17.0,88.0,10.0,96.2,A
197109,23.9,82.5,5.7,100.0,A
815960,21.0,82.4,8.9,78.0,B
308612,13.6,83.3,7.3,74.6,B
915354,7.7,68.0,2.3,67.8,C
513914,30.1,81.3,4.5,100.0,A
157074,6.4,82.4,5.9,71.4,B
154510,15.2,89.2,5.9,87.4,A
41395,20.9,69.9,7.4,95.6,A
404814,24.7,86.1,3.9,100.0,A
191586,15.7,68.3,7.8,96.6,A
320708,16.7,94.7,7.1,100.0,A
880501,8.8,86.0,6.2,61.2,C
690708,8.0,100.0,5.7,73.9,B
70074,12.1,69.9,5.8,82.6,B
50804,11.1,75.7,4.8,78.3,B
628331,5.9,63.0,3.5,82.5,B
844917,17.4,92.4,6.0,91.2,A
476773,15.7,100.0,6.3,82.4,B
639374,11.8,88.9,4.2,94.6,A
633746,16.6,78.2,8.9,87.4,A
177705,15.6,95.8,5.4,81.4,B
573678,26.0,72.1,6.4,100.0,A
49137,13.8,79.4,7.6,78.0,B
522625,22.1,89.4,5.3,100.0,A
819257,3.4,92.1,6.9,55.9,C
248491,15.2,90.8,3.7,82.1,B
835385,11.5,90.4,7.5,75.6,B
971238,9.6,80.5,5.2,60.7,C
226622,28.0,84.3,4.4,100.0,A
805294,22.4,78.9,4.0,100.0,A
68659,26.9,87.1,6.8,100.0,A
339033,7.0,78.3,7.5,57.6,C
101965,8.4,84.1,8.9,69.6,C
78647,7.3,84.1,6.3,69.0,C
173989,19.3,69.3,4.1,100.0,A
363857,6.9,81.6,4.2,62.5,C
14171,5.9,95.1,3.2,72.9,B
869218,18.8,88.2,4.9,97.0,A
666194,7.8,68.7,10.0,74.8,B
537556,28.7,86.0,5.1,100.0,A
161455,21.5,74.9,5.8,96.6,A
255415,8.9,79.5,9.8,79.2,B
576144,23.8,74.8,5.8,100.0,A
548047,0.2,87.0,8.1,43.7,D
66612,3.3,71.3,7.4,50.5,D
533845,4.1,92.8,7.1,45.0,D
551748,14.6,89.8,4.4,91.6,A
824195,20.4,78.7,7.0,100.0,A
6425,11.1,78.2,8.8,98.7,A
105096,16.0,77.7,6.3,82.6,B
286563,15.2,85.6,3.0,94.9,A
70756,18.5,81.0,4.7,100.0,A
204992,10.4,89.5,6.1,74.6,B
782304,7.2,97.7,1.8,85.3,A
662961,21.6,77.1,6.6,100.0,A
368120,5.2,82.1,9.3,66.8,C
853427,18.7,79.6,6.3,98.6,A
77147,10.4,78.1,4.1,64.4,C
824617,14.9,96.7,5.2,94.3,A
344499,0.0,97.0,8.1,47.9,D
863389,15.3,100.0,4.5,69.2,C
350455,0.0,71.0,5.7,47.5,D
757948,7.4,76.9,5.5,57.7,C
212321,19.3,89.6,8.6,93.8,A
500724,12.2,75.8,3.6,78.5,B
294633,20.6,70.0,6.5,93.2,A
823422,29.4,90.6,4.8,100.0,A
135660,13.9,97.8,8.0,100.0,A
768926,6.0,73.6,8.3,51.8,D
712829,19.0,98.4,2.6,100.0,A
591398,20.0,78.3,5.7,97.5,A
980739,7.6,100.0,2.6,84.7,B
588933,5.8,84.9,2.2,66.0,C
418293,9.5,100.0,4.2,50.9,D
856829,17.3,93.2,7.5,99.6,A
911256,7.2,81.5,4.7,67.0,C
185560,2.4,86.2,3.3,63.3,C
100904,21.8,98.7,8.3,100.0,A
916210,16.0,85.6,6.3,90.4,A
392631,19.6,100.0,6.6,95.8,A
230696,16.3,90.7,4.8,90.0,A
204398,13.4,84.2,4.1,78.8,B
650250,7.2,84.2,4.0,65.5,C
526705,31.9,69.2,5.8,100.0,A
975906,7.0,72.1,10.0,51.1,D
284162,12.7,81.9,7.3,81.2,B
914021,19.6,96.6,8.3,93.2,A
82461,10.7,93.0,3.5,74.4,B
377738,14.0,82.2,4.6,88.2,A
245150,13.0,67.0,7.8,68.1,C
61246,27.6,72.0,5.7,100.0,A
627064,20.8,68.2,6.8,94.5,A
376696,15.6,88.8,7.4,87.2,A
267418,9.1,74.9,7.2,78.7,B
498383,29.3,91.7,7.3,100.0,A
867681,24.7,97.6,6.2,100.0,A
317553,23.4,79.2,5.6,100.0,A
552692,19.4,80.5,4.2,100.0,A
880777,19.6,89.1,6.7,99.4,A
514358,12.6,100.0,8.6,95.2,A
861042,11.3,87.0,8.0,96.9,A
473017,19.7,91.4,7.3,100.0,A
373615,13.5,74.1,4.1,92.5,A
485241,27.0,100.0,9.1,100.0,A
421622,16.8,86.0,8.7,92.0,A
104851,12.3,84.9,3.4,99.9,A
972099,21.4,71.2,7.6,87.5,A
945168,25.7,100.0,6.7,100.0,A
769186,13.3,86.2,6.6,70.9,B
893311,7.6,88.4,5.4,79.4,B
634537,21.6,99.8,7.6,100.0,A
216539,11.0,100.0,9.6,62.7,C
223535,18.3,90.4,8.2,100.0,A
158280,8.9,77.2,8.0,72.1,B
107762,10.1,92.3,7.3,73.6,B
992657,18.4,81.6,6.7,89.2,A
425191,10.7,98.6,8.8,83.7,B
72115,18.3,78.5,7.0,92.8,A
460526,18.4,54.8,5.7,100.0,A
517853,21.6,69.7,7.0,91.6,A
307699,21.6,74.7,0.0,100.0,A
518051,13.8,80.7,7.2,100.0,A
654511,6.3,80.2,4.6,54.4,D
267718,0.1,78.9,8.5,68.3,C
354964,10.7,89.8,5.3,87.6,A
850723,7.5,84.0,2.0,69.7,C
704693,18.3,86.2,4.1,99.3,A
290538,23.1,79.8,10.0,100.0,A
40938,12.3,75.2,5.7,86.3,A
498188,10.1,81.0,8.0,82.4,B
440648,21.7,83.0,4.0,100.0,A
801737,12.4,100.0,8.3,79.0,B
469706,16.1,82.0,4.0,94.7,A
447756,20.1,91.8,8.8,100.0,A
127872,23.2,82.1,4.0,100.0,A
108113,11.7,84.6,7.2,75.8,B
466473,8.7,74.6,3.8,85.0,B
350616,7.1,83.0,4.8,85.2,A
279192,17.7,92.3,2.8,97.5,A
968493,4.0,81.0,5.3,55.9,C
976209,7.1,94.9,7.1,74.7,B
70481,8.1,90.9,5.3,75.8,B
615831,19.8,84.0,4.7,95.4,A
446356,9.9,100.0,4.1,61.6,C
614036,13.1,100.0,6.7,86.4,A
136153,8.7,100.0,5.8,70.5,B
291364,15.7,95.1,7.1,84.0,B
484335,12.7,84.3,8.3,83.0,B
29038,7.2,97.7,5.5,71.0,B
889660,25.6,93.5,9.0,100.0,A
113316,17.7,72.8,10.0,100.0,A
146326,21.1,90.5,5.5,100.0,A
973573,10.8,86.8,10.0,77.0,B
944185,3.6,92.0,9.4,78.0,B
884686,5.4,71.7,4.4,70.4,B
936763,16.2,86.9,6.2,77.2,B
36787,24.6,89.2,7.0,100.0,A
389607,26.3,85.2,9.6,100.0,A
513363,19.2,94.8,3.4,70.8,B
622599,17.7,81.0,0.7,73.1,B
748492,25.2,88.4,5.8,100.0,A
982221,16.9,68.7,8.7,99.8,A
333753,7.1,77.1,2.1,59.2,C
449003,9.7,85.5,6.8,61.5,C
73290,2.6,84.8,5.5,47.6,D
930856,16.0,90.2,9.0,89.3,A
821817,12.0,99.4,5.5,71.3,B
440045,14.9,82.3,7.6,89.1,A
394906,20.4,83.2,2.3,85.9,A
136681,15.4,86.3,8.3,96.4,A
156459,25.8,100.0,5.3,100.0,A
71413,19.8,86.4,3.9,100.0,A
512624,16.5,84.5,5.5,90.4,A
949761,10.0,93.3,8.2,95.3,A
355692,5.9,95.6,4.4,67.8,C
826651,13.5,100.0,1.0,94.3,A
112172,10.5,84.8,5.5,74.7,B
